Date,Open,High,Low,Close,Adj Close,Volume
2016-11-14,81.010002,81.629997,79.919998,80.080002,77.889557,4371700
2016-11-15,80.570000,81.720001,80.220001,81.139999,78.920555,5723900
2016-11-16,81.379997,82.750000,81.290001,82.400002,80.146095,3199800
2016-11-17,82.309998,82.839996,81.500000,82.839996,80.574059,3161600
2016-11-18,82.699997,82.930000,82.019997,82.529999,80.272530,2711800
2016-11-21,82.529999,83.820000,82.205002,83.639999,81.352173,2508600
2016-11-22,83.860001,84.470001,83.699997,84.089996,81.789864,2648000
2016-11-23,83.800003,84.309998,81.730003,82.440002,80.184998,3459900
2016-11-25,82.629997,83.290001,82.629997,82.949997,80.681046,1230300
2016-11-28,82.949997,83.669998,82.360001,83.220001,80.943672,2642300
2016-11-29,83.400002,84.500000,83.129997,84.000000,81.702332,3744600
2016-11-30,83.099998,83.510002,81.650002,81.650002,79.987953,3309900
2016-12-01,81.510002,81.779999,79.930000,80.489998,78.851563,4043300
2016-12-02,80.739998,81.519997,80.349998,80.910004,79.263016,2779300
2016-12-05,80.910004,81.150002,80.114998,80.279999,78.645828,4415500
2016-12-06,80.610001,80.877998,79.690002,79.959999,78.332359,3566800
2016-12-07,80.440002,83.209999,80.269997,82.949997,81.261482,4870200
2016-12-08,82.589996,82.790001,81.860001,82.309998,80.634521,2497500
2016-12-09,82.550003,83.792999,82.070000,83.779999,82.074600,2380900
2016-12-12,83.599998,84.830002,83.290001,84.199997,82.486038,2536300
2016-12-13,84.599998,85.599998,84.029999,84.940002,83.210991,3644100
2016-12-14,84.980003,85.400002,83.720001,84.360001,82.642784,3348600
2016-12-15,85.129997,86.059998,84.129997,85.370003,83.632233,4410100
2016-12-16,85.879997,86.559998,84.860001,86.459999,84.700035,6024700
2016-12-19,86.349998,86.889999,85.720001,86.599998,84.837189,3365400
2016-12-20,86.279999,86.599998,85.330002,85.980003,84.229820,2665500
2016-12-21,85.930000,86.989998,85.800003,86.610001,84.846985,2202000
2016-12-22,86.449997,87.290001,86.300003,87.279999,85.503349,1966300
2016-12-23,87.099998,87.620003,86.959999,87.570000,85.787445,2484700
2016-12-27,87.660004,88.080002,87.300003,87.580002,85.797241,1993200
2016-12-28,87.500000,87.769997,87.029999,87.309998,85.532738,1384800
2016-12-29,87.300003,88.150002,87.300003,87.930000,86.140114,1823500
2016-12-30,88.019997,88.160004,87.070000,87.320000,85.542534,2051400
2017-01-03,87.849998,87.970001,86.400002,87.529999,85.748260,3104600
2017-01-04,87.519997,87.970001,86.900002,87.029999,85.258438,2274900
2017-01-05,86.900002,87.300003,86.080002,86.529999,84.768616,3037400
2017-01-06,86.529999,86.629997,85.830002,86.309998,84.553085,2450200
2017-01-09,86.250000,86.474998,85.589996,86.070000,84.317986,2482400
2017-01-10,85.849998,86.300003,85.410004,85.910004,84.161240,2539900
2017-01-11,86.120003,87.040001,86.040001,86.760002,84.993942,2754500
2017-01-12,86.830002,87.769997,86.500000,87.419998,85.640495,2484700
2017-01-13,87.419998,87.430000,86.578003,87.029999,85.258438,1799100
2017-01-17,86.709999,87.974998,86.709999,87.919998,86.130325,2295000
2017-01-18,87.800003,88.589996,87.800003,88.349998,86.551567,2881800
2017-01-19,88.180000,88.430000,87.550003,87.849998,86.061745,1690600
2017-01-20,88.349998,89.000000,88.010002,88.949997,87.139359,2795500
2017-01-23,88.660004,88.949997,88.199997,88.800003,86.992409,2654100
2017-01-24,88.910004,89.190002,88.320000,88.690002,86.884651,2171100
2017-01-25,88.930000,89.269997,88.410004,88.839996,87.031586,2262100
2017-01-26,89.489998,89.900002,88.714996,89.410004,87.589996,3091900
2017-01-27,88.959999,89.769997,88.779999,89.430000,87.609581,1842800
2017-01-30,89.089996,89.500000,88.629997,89.080002,87.266716,2233600
2017-01-31,88.900002,89.559998,88.834999,89.290001,87.472435,2650500
2017-02-01,88.889999,89.334999,88.307999,88.410004,86.610352,1816800
2017-02-02,88.510002,89.099998,88.320000,88.610001,86.806282,1826700
2017-02-03,89.209999,89.349998,88.639999,89.269997,87.452843,2205100
2017-02-06,89.300003,89.400002,88.639999,88.699997,86.894440,1359800
2017-02-07,88.709999,89.019997,88.500000,88.809998,87.002205,2599300
2017-02-08,88.809998,89.309998,88.790001,89.190002,87.374466,3300300
2017-02-09,89.269997,90.389999,89.040001,89.779999,87.952454,2708300
2017-02-10,89.599998,90.540001,89.339996,90.199997,88.363907,1882100
2017-02-13,90.309998,90.599998,89.695000,90.580002,88.736183,1812500
2017-02-14,90.570000,91.063004,90.099998,90.809998,88.961487,2322700
2017-02-15,91.129997,91.300003,90.260002,91.095001,89.240692,3083900
2017-02-16,89.099998,89.839996,86.349998,87.279999,85.503349,10584700
2017-02-17,92.000000,97.769997,91.849998,96.650002,94.682617,30007700
2017-02-21,91.820000,95.480003,91.349998,94.870003,92.938850,14423200
2017-02-22,94.849998,95.000000,92.989998,93.360001,91.459587,4990400
2017-02-23,93.290001,93.620003,92.349998,92.940002,91.048141,2901000
2017-02-24,93.510002,93.800003,92.570000,93.080002,91.185287,2670500
2017-02-27,92.599998,92.870003,90.330002,90.610001,88.765564,6084900
2017-02-28,90.680000,91.980003,90.349998,91.510002,89.647240,4267700
2017-03-01,91.769997,91.910004,90.650002,91.430000,90.160019,2858600
2017-03-02,91.500000,91.690002,90.779999,91.279999,90.012108,2552700
2017-03-03,91.250000,91.500000,90.809998,91.500000,90.229057,1653000
2017-03-06,91.019997,91.510002,90.790001,91.160004,89.893776,2044900
2017-03-07,90.809998,91.440002,90.720001,90.800003,89.538773,1491000
2017-03-08,90.669998,91.169998,90.440002,90.900002,89.637383,2034200
2017-03-09,90.769997,91.584999,90.620003,91.529999,90.258629,2108500
2017-03-10,92.080002,92.091003,91.260002,91.510002,90.238914,2277100
2017-03-13,91.370003,91.500000,91.019997,91.180000,89.913498,2182900
2017-03-14,91.160004,91.349998,90.669998,91.059998,89.795158,2097300
2017-03-15,91.589996,92.139999,91.089996,91.839996,90.564331,2076300
2017-03-16,92.739998,93.269997,92.160004,92.769997,91.481407,4139000
2017-03-17,93.599998,93.669998,91.820000,91.980003,90.702385,5655700
2017-03-20,92.029999,92.949997,91.889999,92.360001,91.077110,2063000
2017-03-21,92.309998,92.779999,91.589996,91.900002,90.623497,2322600
2017-03-22,92.250000,92.750000,92.040001,92.290001,91.008072,1540300
2017-03-23,92.050003,92.779999,91.900002,92.010002,90.731972,1833300
2017-03-24,92.239998,92.400002,91.320000,91.680000,90.406555,1703800
2017-03-27,91.500000,91.589996,91.091003,91.250000,89.982521,1699000
2017-03-28,90.779999,91.665001,90.779999,91.410004,90.140305,2222800
2017-03-29,91.199997,91.599998,91.059998,91.489998,90.219193,1462600
2017-03-30,91.430000,91.669998,91.040001,91.099998,89.834610,1143100
2017-03-31,90.879997,91.190002,90.570000,90.809998,89.548637,2205100
2017-04-03,90.800003,91.279999,90.629997,91.059998,89.795158,3414800
2017-04-04,90.699997,91.250000,90.269997,91.220001,89.952942,2194000
2017-04-05,91.099998,92.419998,91.029999,91.419998,90.150162,2694700
2017-04-06,91.489998,91.790001,90.650002,90.949997,89.686684,2096900
2017-04-07,91.169998,91.489998,90.669998,90.699997,89.440163,2000300
2017-04-10,90.650002,91.000000,90.160004,90.889999,89.627525,3496900
2017-04-11,90.889999,91.070000,90.388000,90.830002,89.568359,1396500
2017-04-12,91.029999,92.139999,91.010002,91.930000,90.653076,2007400
2017-04-13,92.050003,92.050003,91.480003,91.500000,90.229057,1816300
2017-04-17,91.800003,91.959999,91.029999,91.580002,90.307938,1803800
2017-04-18,91.540001,92.629997,91.330002,92.500000,91.215157,2135100
2017-04-19,92.430000,92.449997,91.690002,91.849998,90.574188,1978300
2017-04-20,92.110001,92.400002,91.550003,92.040001,90.761551,1787900
2017-04-21,92.129997,92.239998,91.559998,91.599998,90.327660,1964500
2017-04-24,92.010002,92.870003,92.010002,92.559998,91.274323,2185400
2017-04-25,92.639999,92.894997,92.279999,92.290001,91.008072,1882400
2017-04-26,92.320000,92.330002,90.879997,90.919998,89.657112,2736600
2017-04-27,90.919998,91.419998,90.660004,90.830002,89.568359,2290300
2017-04-28,91.199997,91.230003,89.830002,90.389999,89.134468,2894500
2017-05-01,90.650002,90.750000,89.349998,89.470001,88.227249,3363600
2017-05-02,89.639999,89.830002,88.760002,89.000000,87.763779,3058600
2017-05-03,90.220001,90.220001,88.900002,89.139999,87.901825,2695300
2017-05-04,88.000000,91.800003,87.139999,89.699997,88.454048,6391200
2017-05-05,89.860001,90.099998,89.180000,89.629997,88.385025,2267300
2017-05-08,89.580002,89.769997,89.000000,89.480003,88.237106,2311600
2017-05-09,89.230003,89.651001,88.870003,89.199997,87.960999,2299200
2017-05-10,89.110001,89.400002,88.940002,89.330002,88.089195,1654400
2017-05-11,88.800003,89.459999,88.800003,89.279999,88.039886,1402500
2017-05-12,89.339996,89.449997,88.669998,88.949997,87.714470,1827300
2017-05-15,88.760002,89.470001,88.559998,89.449997,88.207527,2029600
2017-05-16,89.260002,89.830002,88.849998,89.110001,87.872253,1974600
2017-05-17,88.910004,90.139999,88.510002,89.510002,88.865044,3866600
2017-05-18,89.650002,90.730003,88.910004,90.160004,89.510361,2854700
2017-05-19,89.750000,90.550003,89.400002,90.279999,89.629494,2707600
2017-05-22,90.110001,91.330002,90.040001,91.180000,90.523010,1830500
