Date,Open,High,Low,Close,Adj Close,Volume
2016-11-14,54.070000,54.279999,53.090000,53.950001,53.709835,8622200
2016-11-15,53.939999,54.410000,53.750000,54.169998,53.928856,5899600
2016-11-16,53.790001,55.450001,53.770000,55.330002,55.083694,7232800
2016-11-17,55.250000,56.939999,55.130001,56.380001,56.129017,10510500
2016-11-18,56.500000,56.860001,55.040001,55.570000,55.322620,10857500
2016-11-21,55.529999,55.669998,54.680000,55.099998,54.854713,6516600
2016-11-22,53.110001,53.549999,52.369999,53.180000,52.943260,13416700
2016-11-23,52.599998,52.650002,51.349998,51.860001,51.629139,11782800
2016-11-25,52.040001,53.509998,52.000000,53.250000,53.012951,5414000
2016-11-28,58.020000,58.500000,56.830002,56.950001,56.696480,24846800
2016-11-29,56.799999,56.950001,55.520000,55.630001,55.382359,7217000
2016-11-30,55.750000,56.259998,54.980000,55.080002,54.834805,5043800
2016-12-01,55.240002,55.570000,53.889999,54.080002,53.839260,6484300
2016-12-02,53.860001,54.560001,53.750000,54.020000,53.779522,4625400
2016-12-05,54.040001,55.090000,53.950001,54.759998,54.516228,6418600
2016-12-06,54.860001,55.340000,54.200001,55.299999,55.053825,5425600
2016-12-07,55.349998,57.209999,55.000000,57.099998,56.845814,8330000
2016-12-08,56.990002,56.990002,55.880001,56.169998,55.919949,6757600
2016-12-09,56.380001,56.480000,55.419998,55.840000,55.591423,3590700
2016-12-12,55.689999,56.080002,55.240002,55.889999,55.641197,4128600
2016-12-13,55.900002,56.830002,55.900002,56.689999,56.437634,5531800
2016-12-14,56.900002,57.160000,56.209999,56.340000,56.089195,5817000
2016-12-15,56.299999,57.000000,56.000000,56.799999,56.547146,3865400
2016-12-16,56.669998,56.889999,55.849998,56.259998,56.009552,6603300
2016-12-19,56.189999,56.930000,56.189999,56.689999,56.437634,3975600
2016-12-20,56.720001,56.740002,56.209999,56.419998,56.168839,2809500
2016-12-21,56.040001,56.590000,55.980000,56.279999,56.029461,2750500
2016-12-22,56.439999,56.540001,55.580002,56.450001,56.198708,4317100
2016-12-23,56.389999,56.900002,56.080002,56.490002,56.238529,3366700
2016-12-27,56.500000,57.070000,56.419998,56.619999,56.367947,2211900
2016-12-28,56.820000,57.040001,56.040001,56.150002,55.900043,2164600
2016-12-29,56.060001,56.599998,56.029999,56.180000,55.929905,1679600
2016-12-30,56.230000,56.509998,55.790001,56.029999,55.780575,2921100
2017-01-03,56.650002,56.779999,56.009998,56.520000,56.268394,3149100
2017-01-04,56.480000,57.400002,56.200001,57.320000,57.064831,3572400
2017-01-05,57.349998,57.459999,56.980000,57.090000,56.835857,5166400
2017-01-06,57.139999,58.000000,56.380001,57.869999,57.612385,6091200
2017-01-09,57.599998,57.750000,56.450001,56.580002,56.328133,6970100
2017-01-10,56.430000,56.930000,55.939999,56.660000,56.407772,4710700
2017-01-11,56.459999,57.090000,56.270000,57.009998,56.756210,6377100
2017-01-12,57.169998,57.169998,56.160000,56.990002,56.736305,3599500
2017-01-13,56.840000,57.119999,56.270000,56.520000,56.268394,6223300
2017-01-17,56.500000,56.880001,56.320000,56.580002,56.328133,3467700
2017-01-18,56.630001,57.639999,56.599998,57.360001,57.104656,3970200
2017-01-19,57.250000,57.430000,56.490002,56.650002,56.397816,3147500
2017-01-20,56.869999,57.119999,56.459999,56.849998,56.596924,4485300
2017-01-23,56.880001,56.950001,55.669998,56.169998,55.919949,4444000
2017-01-24,56.250000,56.730000,55.750000,56.610001,56.357994,3613700
2017-01-25,56.820000,57.570000,56.580002,57.549999,57.293808,5238100
2017-01-26,57.470001,57.680000,56.259998,56.270000,56.019508,3406200
2017-01-27,56.299999,56.630001,56.049999,56.130001,55.880131,3010800
2017-01-30,55.230000,55.250000,53.529999,53.660000,53.421127,9261800
2017-01-31,52.029999,53.139999,51.520000,52.590000,52.355888,10176800
2017-02-01,52.680000,52.910000,51.950001,52.450001,52.216511,7478400
2017-02-02,52.700001,52.820000,51.580002,51.680000,51.449940,7972300
2017-02-03,52.070000,52.540001,51.660000,52.500000,52.266289,6176800
2017-02-06,53.480000,53.480000,52.439999,52.759998,52.525127,7776900
2017-02-07,52.709999,54.169998,52.639999,53.790001,53.550545,7606700
2017-02-08,57.000000,57.490002,54.759998,56.450001,56.198708,20858300
2017-02-09,57.000000,58.410000,56.290001,58.000000,57.741806,13235500
2017-02-10,58.000000,58.340000,57.369999,57.400002,57.144478,6935500
2017-02-13,57.750000,58.000000,57.529999,57.639999,57.383408,6744800
2017-02-14,57.290001,57.689999,57.180000,57.360001,57.104656,10115300
2017-02-15,57.070000,58.400002,57.070000,58.130001,57.871231,5636200
2017-02-16,58.250000,58.480000,57.750000,58.099998,57.841358,4158200
2017-02-17,58.009998,58.439999,57.619999,57.959999,57.701981,3777600
2017-02-21,57.919998,58.689999,57.660000,58.619999,58.359047,4275100
2017-02-22,58.230000,58.799999,57.919998,58.750000,58.488468,3238600
2017-02-23,58.799999,59.310001,58.619999,59.150002,58.886688,3677000
2017-02-24,58.959999,59.500000,58.750000,59.500000,59.235126,3169400
2017-02-27,59.490002,59.669998,59.110001,59.580002,59.314777,4908500
2017-02-28,59.299999,59.580002,59.119999,59.270000,59.006153,5466300
2017-03-01,59.709999,60.389999,59.490002,60.250000,59.981789,5163300
2017-03-02,59.959999,60.330002,59.669998,60.169998,59.902145,2850700
2017-03-03,59.950001,60.259998,59.689999,59.880001,59.613438,4789700
2017-03-06,59.450001,59.549999,58.490002,58.830002,58.568115,5801200
2017-03-07,58.820000,59.299999,57.770000,57.840000,57.582516,5336500
2017-03-08,57.770000,57.990002,57.150002,57.490002,57.234077,5617900
2017-03-09,57.599998,57.750000,57.000000,57.669998,57.413273,4193600
2017-03-10,58.250000,59.279999,58.110001,58.740002,58.478516,5171900
2017-03-13,58.590000,59.340000,58.490002,59.250000,58.986240,3775000
2017-03-14,59.770000,59.779999,58.919998,59.160000,58.896645,3696900
2017-03-15,59.189999,59.450001,58.759998,59.259998,58.996197,3216800
2017-03-16,59.750000,60.000000,59.259998,59.410000,59.145527,3560000
2017-03-17,59.840000,59.889999,58.189999,58.560001,58.299313,6738100
2017-03-20,58.560001,59.410000,58.439999,58.980000,58.717442,4487700
2017-03-21,59.110001,59.400002,58.400002,58.529999,58.269447,3243200
2017-03-22,58.540001,59.509998,58.520000,59.459999,59.195305,4385300
2017-03-23,59.250000,59.340000,58.369999,58.759998,58.498425,4737700
2017-03-24,59.009998,59.290001,58.540001,58.619999,58.359047,2988200
2017-03-27,58.130001,58.860001,58.060001,58.709999,58.448643,3187800
2017-03-28,58.490002,59.340000,58.310001,59.040001,58.777176,3814300
2017-03-29,58.889999,59.200001,58.419998,59.080002,58.816998,3267800
2017-03-30,59.200001,59.320000,58.910000,59.240002,58.976288,1770800
2017-03-31,59.090000,59.820000,59.020000,59.520000,59.255039,3463600
2017-04-03,59.549999,59.950001,58.169998,58.250000,57.990692,5459700
2017-04-04,57.990002,58.439999,57.610001,58.209999,57.950871,3772900
2017-04-05,58.220001,59.099998,57.930000,58.060001,57.801540,4115200
2017-04-06,58.060001,58.419998,57.720001,58.139999,57.881180,3085500
2017-04-07,58.410000,58.669998,58.029999,58.430000,58.169891,3234900
2017-04-10,58.290001,59.099998,58.200001,58.970001,58.707485,4501000
2017-04-11,58.730000,59.200001,58.410000,58.880001,58.617889,3612900
2017-04-12,58.939999,59.009998,58.480000,58.660000,58.398865,2590700
2017-04-13,58.770000,59.060001,58.290001,58.349998,58.090244,3872300
2017-04-17,58.630001,58.820000,58.509998,58.700001,58.438690,2931800
2017-04-18,58.349998,58.410000,57.650002,57.869999,57.612385,5333500
2017-04-19,57.970001,58.330002,57.860001,57.970001,57.711941,4071300
2017-04-20,58.009998,58.240002,57.500000,57.779999,57.522785,5152200
2017-04-21,57.980000,57.980000,57.639999,57.849998,57.592472,4882000
2017-04-24,58.639999,59.189999,58.450001,58.889999,58.627842,4201700
2017-04-25,58.930000,59.369999,58.759998,59.090000,58.826954,3112300
2017-04-26,59.049999,59.650002,58.970001,59.419998,59.155483,3920700
2017-04-27,59.450001,59.730000,59.310001,59.700001,59.434238,3230000
2017-04-28,59.740002,60.400002,59.439999,60.230000,59.961876,4694400
2017-05-01,60.400002,60.750000,60.160000,60.349998,60.081341,5007200
2017-05-02,60.330002,60.810001,60.200001,60.490002,60.220722,3963300
2017-05-03,60.720001,60.799999,60.209999,60.560001,60.290409,3562500
2017-05-04,60.759998,61.150002,60.560001,60.750000,60.479561,5479600
2017-05-05,61.689999,63.340000,61.500000,63.220001,62.938572,8224700
2017-05-08,63.189999,64.430000,63.000000,64.279999,63.993847,6848000
2017-05-09,63.509998,64.339996,63.389999,64.169998,63.884338,3534000
2017-05-10,63.990002,64.300003,63.660000,63.970001,63.685230,3430100
2017-05-11,63.599998,64.320000,63.599998,64.250000,63.963982,3053000
2017-05-12,64.320000,64.680000,64.040001,64.389999,64.103363,4268800
2017-05-15,64.400002,64.720001,64.129997,64.489998,64.202911,6625300
2017-05-16,64.639999,65.250000,64.260002,65.190002,64.899803,3239800
2017-05-17,64.739998,65.000000,64.290001,64.500000,64.212868,3892900
2017-05-18,64.160004,65.320000,63.959999,65.019997,64.881439,4029600
2017-05-19,65.110001,65.519997,64.900002,65.419998,65.280586,3559700
2017-05-22,65.400002,65.860001,65.169998,65.790001,65.649803,3313700
2017-05-23,66.000000,66.300003,65.660004,66.010002,65.869339,4913100
2017-05-24,66.169998,66.610001,65.849998,66.489998,66.348312,3092700
2017-05-25,66.669998,67.040001,66.540001,66.879997,66.737480,4639800
2017-05-26,67.129997,67.129997,66.699997,66.790001,66.647675,2559400
2017-05-30,66.690002,66.690002,66.290001,66.489998,66.348312,5077500
2017-05-31,66.639999,67.099998,66.430000,66.910004,66.767418,3847900
2017-06-01,66.910004,67.440002,66.660004,67.389999,67.246391,3770300
2017-06-02,67.500000,67.559998,66.660004,67.470001,67.326225,6531000
2017-06-05,67.489998,67.879997,67.309998,67.559998,67.416031,2297700
2017-06-06,67.290001,67.769997,67.150002,67.410004,67.266357,5665700
2017-06-07,67.040001,67.389999,66.500000,66.959999,66.817307,4746600
2017-06-08,66.410004,66.919998,66.300003,66.870003,66.727501,3332000
2017-06-09,67.129997,67.129997,65.830002,66.309998,66.168694,4296100
2017-06-12,65.910004,66.330002,65.589996,66.290001,66.148735,4236200
2017-06-13,66.430000,66.639999,65.800003,66.430000,66.288437,4601200
2017-06-14,66.440002,66.930000,65.940002,66.470001,66.328354,3198400
2017-06-15,66.110001,66.550003,65.790001,66.389999,66.248520,4005700
2017-06-16,66.129997,66.639999,65.870003,66.589996,66.448097,10421500
2017-06-19,66.849998,67.459999,66.849998,67.400002,67.256371,3263700
2017-06-20,67.010002,67.720001,67.010002,67.269997,67.126648,2722800
2017-06-21,67.339996,68.180000,67.139999,67.910004,67.765289,3428400
2017-06-22,67.889999,68.110001,66.870003,67.120003,66.976974,5048400
2017-06-23,67.019997,67.779999,66.860001,67.379997,67.236412,4543900
2017-06-26,67.800003,68.099998,67.309998,67.459999,67.316246,3139900
2017-06-27,67.309998,67.680000,66.519997,66.529999,66.388222,3051700
2017-06-28,66.809998,67.239998,66.529999,67.029999,66.887161,4151700
2017-06-29,67.019997,67.160004,65.599998,66.139999,65.999054,3701700
2017-06-30,66.550003,66.900002,66.169998,66.400002,66.258507,3926900
