Date,Open,High,Low,Close,Adj Close,Volume
2016-11-14,88.089996,88.190002,83.620003,83.639999,83.248642,33702100
2016-11-15,84.290001,87.449997,83.930000,86.190002,85.786713,15652300
2016-11-16,87.339996,92.559998,86.349998,91.629997,91.201263,24676400
2016-11-17,92.309998,94.790001,90.650002,92.389999,91.957710,20824700
2016-11-18,92.389999,94.330002,91.800003,93.360001,92.923172,14401500
2016-11-21,94.089996,94.349998,92.400002,92.980003,92.544952,10910900
2016-11-22,93.300003,93.739998,92.379997,93.650002,93.211815,8259200
2016-11-23,93.720001,95.250000,92.769997,93.970001,93.670349,11044000
2016-11-25,94.419998,95.099998,93.410004,94.160004,93.859749,4889100
2016-11-28,93.870003,94.739998,93.599998,94.110001,93.809898,6968400
2016-11-29,94.000000,94.440002,92.529999,93.250000,92.952637,11114200
2016-11-30,93.599998,94.160004,92.099998,92.199997,91.905991,11012500
2016-12-01,92.099998,92.169998,84.769997,87.639999,87.360535,25888100
2016-12-02,86.250000,88.800003,85.120003,88.449997,88.167946,11957300
2016-12-05,89.989998,92.610001,89.000000,91.879997,91.587006,15057100
2016-12-06,92.209999,93.730003,91.570000,93.389999,93.092194,12469900
2016-12-07,92.839996,95.300003,92.099998,95.070000,94.766838,12020100
2016-12-08,95.190002,96.620003,93.050003,93.480003,93.181915,9538600
2016-12-09,94.199997,94.269997,90.709999,91.820000,91.527199,9557800
2016-12-12,89.849998,89.949997,87.540001,89.589996,89.304306,15033300
2016-12-13,90.089996,92.290001,90.050003,91.169998,90.879280,9694900
2016-12-14,92.540001,97.110001,91.570000,96.449997,96.142426,24599500
2016-12-15,96.900002,99.940002,96.599998,98.709999,98.395226,18663700
2016-12-16,99.830002,100.699997,97.730003,100.410004,100.089813,26861700
2016-12-19,99.699997,102.449997,99.000000,101.629997,101.305916,18616400
2016-12-20,104.580002,106.129997,104.120003,105.169998,104.834633,21201400
2016-12-21,105.639999,105.949997,103.709999,105.830002,105.492531,14403400
2016-12-22,106.820000,108.870003,106.529999,107.110001,106.768440,17965300
2016-12-23,106.379997,109.839996,106.269997,109.779999,109.429932,16168700
2016-12-27,112.059998,117.360001,111.220001,117.320000,116.945885,29856800
2016-12-28,119.599998,119.930000,108.690002,109.250000,108.901627,57394100
2016-12-29,104.900002,111.489998,102.800003,111.430000,111.074669,54036800
2016-12-30,111.349998,111.919998,106.300003,106.739998,106.399620,30323300
2017-01-03,104.400002,106.370003,99.379997,102.010002,101.684715,37549900
2017-01-04,103.400002,105.500000,101.529999,104.389999,104.057121,29980500
2017-01-05,104.529999,105.820000,101.050003,101.739998,101.415565,24607400
2017-01-06,102.849998,104.250000,101.199997,103.099998,102.771233,20571400
2017-01-09,103.500000,108.000000,103.500000,107.279999,106.937904,22857700
2017-01-10,107.809998,109.190002,105.629997,106.470001,106.130486,22023000
2017-01-11,106.000000,106.199997,104.150002,105.160004,104.824661,13141600
2017-01-12,104.230003,104.699997,101.620003,103.440002,103.110153,15640400
2017-01-13,103.599998,105.000000,103.059998,103.430000,103.100174,11445500
2017-01-17,103.000000,103.199997,100.570000,101.110001,100.787582,14497600
2017-01-18,100.239998,103.230003,99.110001,102.949997,102.621712,16360600
2017-01-19,103.070000,106.459999,102.980003,105.160004,104.824661,16121800
2017-01-20,106.080002,106.800003,103.120003,104.010002,103.678329,12300600
2017-01-23,103.800003,105.900002,103.699997,105.089996,104.754883,9247600
2017-01-24,105.500000,107.580002,104.900002,107.330002,106.987747,10701300
2017-01-25,109.050003,109.300003,106.330002,107.790001,107.446281,13069000
2017-01-26,107.900002,109.949997,106.699997,109.650002,109.300346,11470000
2017-01-27,109.930000,111.889999,108.849998,111.769997,111.413582,11799900
2017-01-30,110.919998,111.010002,107.910004,110.019997,109.669159,12400100
2017-01-31,108.949997,110.050003,108.199997,109.180000,108.831841,9068900
2017-02-01,110.580002,114.120003,109.860001,113.949997,113.586624,14750100
2017-02-02,113.300003,115.739998,112.059998,115.389999,115.022041,12081000
2017-02-03,115.449997,115.900002,113.900002,114.379997,114.015259,9318600
2017-02-06,114.000000,117.330002,114.000000,117.309998,116.935921,12669200
2017-02-07,118.699997,120.919998,117.900002,119.129997,118.750107,18655600
2017-02-08,118.400002,119.309998,116.379997,118.610001,118.231766,11239500
2017-02-09,118.860001,119.059998,115.599998,116.379997,116.008888,21064200
2017-02-10,119.930000,120.699997,112.599998,113.620003,113.257690,41277300
2017-02-13,113.389999,113.980003,108.199997,108.379997,108.034386,29518100
2017-02-14,107.989998,110.150002,106.290001,108.779999,108.433113,21247300
2017-02-15,108.900002,109.800003,107.760002,109.000000,108.652420,9325500
2017-02-16,109.389999,109.440002,105.660004,107.250000,106.907997,16179400
2017-02-17,106.699997,107.410004,104.790001,107.230003,106.888062,14093500
2017-02-21,108.230003,111.230003,108.220001,111.070000,110.715820,13798800
2017-02-22,111.419998,111.800003,109.989998,110.760002,110.546143,10844300
2017-02-23,105.500000,106.389999,99.680000,100.489998,100.295975,39822200
2017-02-24,97.070000,102.000000,95.699997,101.459999,101.264099,25747600
2017-02-27,102.199997,105.019997,101.559998,104.410004,104.208412,17885000
2017-02-28,104.800003,105.199997,100.779999,101.480003,101.284065,15634000
2017-03-01,103.790001,104.370003,101.110001,102.790001,102.591530,12620100
2017-03-02,102.269997,102.839996,98.889999,99.000000,98.808853,18858300
2017-03-03,98.570000,98.769997,96.220001,98.430000,98.239952,21617300
2017-03-06,96.959999,98.099998,95.169998,97.669998,97.481415,22089200
2017-03-07,97.669998,99.529999,97.150002,98.739998,98.549355,15085000
2017-03-08,100.699997,101.300003,98.470001,98.559998,98.369698,15967800
2017-03-09,97.910004,99.449997,97.400002,98.540001,98.349739,11951500
2017-03-10,99.610001,100.089996,98.379997,99.120003,98.928627,12493500
2017-03-13,99.540001,102.250000,99.510002,101.849998,101.653343,19353400
2017-03-14,102.370003,102.750000,100.470001,101.779999,101.583481,13050400
2017-03-15,102.250000,102.989998,100.320000,102.550003,102.352005,15375900
2017-03-16,102.980003,103.830002,102.410004,103.809998,103.609566,13077500
2017-03-17,104.519997,106.120003,103.809998,106.070000,105.865196,27992200
2017-03-20,106.779999,109.610001,106.129997,109.449997,109.238670,18714200
2017-03-21,108.750000,109.959999,105.589996,105.910004,105.705513,22837100
2017-03-22,105.459999,108.260002,105.300003,108.070000,107.861336,15419100
2017-03-23,107.750000,108.559998,106.699997,107.089996,106.883224,13348500
2017-03-24,108.970001,109.290001,106.419998,107.470001,107.262497,10987500
2017-03-27,105.580002,108.410004,103.580002,108.250000,108.040985,12666100
2017-03-28,108.300003,108.889999,107.269997,107.690002,107.482079,10811100
2017-03-29,107.989998,108.489998,107.250000,107.339996,107.132744,8749800
2017-03-30,107.629997,110.000000,107.400002,109.400002,109.188774,13138300
2017-03-31,109.010002,109.889999,108.400002,108.930000,108.719681,11020200
2017-04-03,108.949997,109.650002,107.419998,108.379997,108.170738,11130800
2017-04-04,103.400002,104.419998,100.339996,100.779999,100.585419,31782000
2017-04-05,100.019997,102.370003,99.500000,100.029999,99.836861,18676200
2017-04-06,100.239998,101.250000,98.410004,100.760002,100.565453,15878000
2017-04-07,101.019997,101.730003,99.720001,100.330002,100.136284,10726700
2017-04-10,100.360001,100.629997,97.599998,97.769997,97.581223,18908300
2017-04-11,96.550003,98.900002,96.349998,98.120003,97.930550,15453700
2017-04-12,98.120003,98.699997,97.099998,97.309998,97.122108,10352300
2017-04-13,96.330002,97.209999,95.489998,95.489998,95.305626,12672300
2017-04-17,96.010002,99.239998,95.800003,99.230003,99.038406,12432300
2017-04-18,98.650002,99.540001,97.599998,99.290001,99.098289,9252900
2017-04-19,100.000000,100.980003,99.410004,99.680000,99.487534,9520700
2017-04-20,100.269997,101.449997,99.410004,101.260002,101.064484,10100400
2017-04-21,100.839996,101.790001,100.360001,101.680000,101.483673,8547400
2017-04-24,102.959999,103.480003,102.110001,102.949997,102.751221,9295500
2017-04-25,103.540001,105.330002,102.669998,104.739998,104.537773,9711000
2017-04-26,105.290001,105.389999,103.940002,104.019997,103.819153,8175100
2017-04-27,104.320000,105.980003,103.589996,105.639999,105.436028,7992500
2017-04-28,105.360001,105.639999,104.070000,104.300003,104.098618,8677600
2017-05-01,104.739998,106.849998,104.449997,106.639999,106.434105,7693300
2017-05-02,105.550003,105.599998,102.559998,103.480003,103.280205,15749300
2017-05-03,103.199997,104.639999,102.599998,104.250000,104.048714,8422600
2017-05-04,104.500000,104.949997,103.529999,103.849998,103.649483,5244700
2017-05-05,103.379997,104.150002,102.750000,103.860001,103.659470,5710700
2017-05-08,104.339996,104.400002,102.309998,102.769997,102.571564,9131000
2017-05-09,103.000000,104.930000,102.660004,102.940002,102.741249,21191800
2017-05-10,114.290001,121.820000,114.019997,121.290001,121.055809,53227400
2017-05-11,120.050003,130.429993,119.910004,126.500000,126.255753,48494800
2017-05-12,126.629997,129.600006,125.779999,127.889999,127.643066,24065500
2017-05-15,129.559998,134.410004,129.380005,134.309998,134.050659,27188500
2017-05-16,136.380005,137.440002,133.360001,136.809998,136.545837,28017500
2017-05-17,134.100006,134.860001,127.550003,127.720001,127.473404,31784200
2017-05-18,129.500000,133.429993,127.050003,133.070007,132.813080,28900800
2017-05-19,137.029999,138.220001,135.220001,136.000000,135.880371,25459300
2017-05-22,137.770004,139.479996,137.330002,138.899994,138.777817,20915200
2017-05-23,139.699997,139.789993,135.710007,137.029999,136.909454,17031200
2017-05-24,140.960007,141.070007,138.080002,138.570007,138.448120,20399900
2017-05-25,140.000000,140.029999,136.440002,138.259995,138.138382,15205700
2017-05-26,137.929993,145.279999,137.110001,141.839996,141.715225,19478500
2017-05-30,143.699997,146.289993,143.050003,144.869995,144.742554,24741300
2017-05-31,146.690002,147.000000,142.050003,144.350006,144.223022,22182900
2017-06-01,144.990005,145.029999,142.520004,144.360001,144.233017,12583500
2017-06-02,144.240005,145.300003,143.399994,143.639999,143.513641,12186400
2017-06-05,142.979996,148.529999,142.509995,148.009995,147.879791,20434400
2017-06-06,147.820007,149.690002,146.800003,147.339996,147.210388,18968200
2017-06-07,148.330002,149.880005,147.699997,149.119995,148.988815,15315300
2017-06-08,153.460007,160.000000,151.789993,159.940002,159.799316,28579300
2017-06-09,164.740005,168.500000,142.750000,149.600006,149.468414,92323200
2017-06-12,145.880005,151.699997,142.110001,149.970001,149.838074,42438300
2017-06-13,154.399994,154.770004,145.649994,151.399994,151.266815,41812600
2017-06-14,151.520004,154.059998,148.500000,151.720001,151.586548,29616000
2017-06-15,146.960007,153.600006,146.500000,152.369995,152.235962,24095600
2017-06-16,152.759995,154.699997,150.240005,151.619995,151.486618,23124000
2017-06-19,153.410004,157.529999,153.259995,157.320007,157.181625,19454400
2017-06-20,159.029999,161.740005,156.919998,157.089996,156.951813,27386100
2017-06-21,158.210007,159.619995,155.699997,159.470001,159.329727,17066300
2017-06-22,159.800003,160.339996,157.399994,158.369995,158.230682,11728300
2017-06-23,158.679993,159.320007,153.220001,153.830002,153.694687,27214700
2017-06-26,155.160004,156.600006,148.330002,152.149994,152.016159,26599000
2017-06-27,151.440002,151.789993,146.350006,146.580002,146.451065,24987300
2017-06-28,149.320007,151.940002,145.750000,151.750000,151.616516,24873700
2017-06-29,150.600006,150.720001,144.080002,146.679993,146.550964,26610600
2017-06-30,147.380005,147.929993,143.500000,144.559998,144.432831,18276500
