Date,Open,High,Low,Close,Adj Close,Volume
2016-11-14,148.470001,149.149994,146.009995,146.419998,143.406174,5058300
2016-11-15,146.869995,148.460007,145.009995,147.059998,144.032990,4515100
2016-11-16,147.570007,148.500000,146.440002,147.229996,144.199493,4082300
2016-11-17,147.729996,148.449997,146.509995,147.360001,144.326813,3957300
2016-11-18,147.050003,148.350006,144.899994,145.229996,142.240662,3764600
2016-11-21,145.990005,146.169998,145.110001,145.550003,142.554077,2860500
2016-11-22,146.820007,146.949997,142.820007,144.330002,141.359192,3586200
2016-11-23,142.940002,145.169998,142.839996,145.029999,142.044785,3216900
2016-11-25,145.220001,146.000000,144.759995,145.429993,142.436539,2004000
2016-11-28,145.250000,145.919998,144.500000,145.070007,142.083969,2411700
2016-11-29,145.360001,146.789993,145.309998,146.000000,142.994812,2939100
2016-11-30,145.699997,146.320007,144.070007,144.070007,141.104553,4296900
2016-12-01,144.240005,144.240005,142.139999,142.389999,139.459122,3894000
2016-12-02,142.289993,144.910004,141.500000,144.009995,141.045776,3517300
2016-12-05,145.449997,146.369995,143.720001,145.289993,142.299423,3855500
2016-12-06,145.800003,145.990005,144.279999,145.110001,142.123138,2399000
2016-12-07,143.520004,143.880005,139.660004,141.190002,138.283813,7031300
2016-12-08,140.830002,141.100006,138.830002,140.589996,137.696167,4387600
2016-12-09,141.500000,144.580002,141.000000,143.449997,140.497299,4637300
2016-12-12,142.919998,146.039993,142.789993,145.759995,142.759750,3310100
2016-12-13,146.809998,149.970001,146.550003,148.369995,145.316025,4308700
2016-12-14,148.160004,149.550003,147.419998,148.690002,145.629456,3196700
2016-12-15,149.179993,150.470001,148.779999,150.389999,147.294464,2950500
2016-12-16,150.919998,151.210007,148.809998,149.369995,146.295425,6334200
2016-12-19,149.750000,150.350006,147.210007,147.740005,144.699005,3013800
2016-12-20,146.820007,147.990005,146.470001,147.220001,144.189713,2615600
2016-12-21,147.070007,147.630005,145.699997,146.169998,143.161316,2491800
2016-12-22,146.309998,146.610001,145.119995,146.360001,143.347412,1820500
2016-12-23,146.350006,147.729996,146.240005,147.550003,144.512909,2166900
2016-12-27,147.770004,150.110001,147.770004,148.360001,145.306244,1941000
2016-12-28,148.630005,149.149994,147.360001,147.669998,144.630447,1804000
2016-12-29,147.369995,148.690002,147.369995,147.779999,144.738174,1655500
2016-12-30,147.630005,148.750000,145.619995,146.210007,143.200500,3193100
2017-01-03,147.860001,151.000000,147.119995,150.729996,147.627457,3640900
2017-01-04,152.089996,153.720001,151.770004,152.869995,149.723389,3945900
2017-01-05,152.720001,153.399994,151.509995,152.979996,149.831146,3441700
2017-01-06,159.880005,161.000000,156.669998,156.779999,153.552933,9899300
2017-01-09,157.009995,158.949997,156.630005,158.839996,155.570511,4226500
2017-01-10,158.490005,159.130005,157.240005,158.759995,155.492172,3324400
2017-01-11,159.160004,159.160004,154.500000,156.619995,153.396210,4821300
2017-01-12,155.440002,156.149994,154.559998,155.360001,152.162155,3234800
2017-01-13,155.279999,157.210007,154.889999,156.119995,152.906494,2637500
2017-01-17,155.139999,156.119995,153.529999,154.800003,151.613693,3394100
2017-01-18,155.690002,155.940002,154.509995,155.770004,152.563721,2432600
2017-01-19,155.130005,155.690002,153.250000,153.800003,150.634277,2571900
2017-01-20,154.710007,155.350006,153.820007,154.669998,151.486343,3067400
2017-01-23,154.210007,154.550003,152.399994,152.720001,149.576492,2458200
2017-01-24,152.820007,153.000000,150.380005,151.850006,148.724411,3027700
2017-01-25,152.529999,154.820007,151.770004,154.100006,150.928101,3479500
2017-01-26,155.000000,155.800003,152.899994,152.979996,149.831146,3366900
2017-01-27,153.229996,157.500000,152.759995,157.160004,153.925110,4885200
2017-01-30,157.100006,157.179993,153.770004,154.429993,151.251297,3758400
